text,label,label_id
This one weird trick is what politicians use to stay in power forever. Developing story.,misleading content,2
Senate votes unanimously to extend lunch break by 45 minutes in historic bipartisan move.,satire/parody,1
Democracy under threat: dramatic headline for a routine committee hearing update. Developing story.,false connection,4
Exposed: The REAL reason behind the latest policy change will shock you. Read more.,misleading content,2
The Federal Reserve announced a 0.25 percent interest rate increase today.,true,0
BREAKING: The president signed an executive order on climate policy during a ceremony at the White House.,true,0
The Department of Education released new guidelines for student loan forgiveness. Developing story.,true,0
Breaking: Congress discovers that laws work better when people actually follow them.,satire/parody,1
Presidential candidate reveals bold plan to solve all problems by tweeting about them.,satire/parody,1
Official Treasury Department memo leaked revealing plans to redesign all currency. Share this.,imposter content,3
"According to official reports, unemployment rates fell to 3.5 percent this quarter.",true,0
JUST IN: The government doesn't want you to know this about your tax dollars.,misleading content,2
The Supreme Court agreed to hear arguments on the immigration policy case next month.,true,0
Local politician promises to fix potholes by simply renaming them 'freedom craters'. Share this.,satire/parody,1
Manipulated photo shows the mayor at a controversial protest he never attended.,manipulated content,5
Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
AP Breaking News: Congress votes to abolish all federal holidays starting next year.,imposter content,3
Nation divided over controversial new policy (poll shows 52-48 split on minor issue).,false connection,4
The government doesn't want you to know this about your tax dollars.,misleading content,2
Official Treasury Department memo leaked revealing plans to redesign all currency.,imposter content,3
BREAKING: Outrage erupts over political decision (three people tweeted about it).,false connection,4
Selectively edited interview makes it appear the candidate supports extremist views. ,manipulated content,5
Senate votes unanimously to extend lunch break by 45 minutes in historic bipartisan move. Read more.,satire/parody,1
Edited video proves the politician made racist remarks at last night's rally.,manipulated content,5
EXPOSED: Secret meetings between officials reveal the TRUTH about spending.,misleading content,2
BREAKING: EXPOSED: Secret meetings between officials reveal the TRUTH about spending.,misleading content,2
Officials confirmed the trade agreement will take effect starting January 1. Read more.,true,0
BREAKING: Doctored transcript shows the official admitting to corruption during the hearing.,manipulated content,5
BREAKING: whistleblower reveals the shocking truth behind the policy.,misleading content,2
BREAKING: whistleblower reveals the shocking truth behind the policy.,misleading content,2
Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
Modified audio clip appears to show congressman accepting bribes from lobbyists. Read more.,manipulated content,5
